LR,LR_rf,rf,svm,,,,,,,W_seed,L_seed
0.908350655,0.882410848,0.825641742,0.948100225,0.891125868,1,1,1,1,,5,7
0.928240504,0.923391248,0.757772838,0.958825219,0.892057452,1,1,1,1,,5,8
0.8805711,0.850524084,0.904444942,0.897690795,0.88330773,1,1,1,1,,5,9
0.973119633,0.965131891,0.924230696,0.995671853,0.964538518,1,1,1,1,,5,10
0.96765703,0.953078924,0.912790877,0.99671907,0.957561476,1,1,1,1,,5,11
0.919435899,0.86253384,0.784513716,0.995489261,0.890493179,1,1,1,1,,5,12
0.933680734,0.922437731,0.896626711,0.996831729,0.937394226,1,1,1,1,,5,13
0.937758261,0.920788816,0.882620292,0.997449625,0.934654248,1,1,1,1,,5,14
0.983225374,0.981479849,0.969256686,0.999995534,0.98348936,1,1,1,1,,5,15
0.994120066,0.993614658,0.967068524,0.999991972,0.988698805,1,1,1,1,,5,16
0.989453638,0.985836137,0.956815208,0.991945975,0.98101274,1,1,1,1,,5,16
0.957438669,0.957347552,0.897005549,0.994631642,0.951605853,1,1,1,1,,6,1
0.956139803,0.949043513,0.919447663,0.991041148,0.953918032,1,1,1,1,,6,2
0.627688067,0.563900031,0.681147789,0.899771834,0.69312693,1,1,1,1,,6,3
0.955295268,0.939139028,0.905554302,0.987309463,0.946824515,1,1,1,1,,6,4
0.904977274,0.855540935,0.728914785,0.99127709,0.870177521,1,1,1,1,,6,5
0.472679921,0.535872005,0.578521684,0.218242236,0.451328962,0,1,1,0,,6,7
0.411272297,0.437010055,0.419883816,0.525335746,0.448375478,0,0,0,1,,6,8
0.911217352,0.932125882,0.921042868,0.99458229,0.939742098,1,1,1,1,,6,9
0.823174176,0.822195584,0.863413673,0.994000602,0.875696009,1,1,1,1,,6,10
0.526549759,0.626474262,0.728911835,0.982227629,0.716040871,1,1,1,1,,6,11
0.3731042,0.421359906,0.58635295,0.67604408,0.514215284,0,0,1,1,,6,11
0.438170545,0.471531162,0.652211976,0.973253842,0.633791881,0,0,1,1,,6,12
0.723597858,0.758389847,0.802289514,0.989767438,0.818511164,1,1,1,1,,6,13
0.670462843,0.744867,0.832911029,0.987126869,0.808841935,1,1,1,1,,6,14
0.936260248,0.947602858,0.928864691,0.996958563,0.95242159,1,1,1,1,,6,15
0.916216246,0.933607639,0.881752862,0.990994001,0.930642687,1,1,1,1,,6,16
0.927261022,0.936367028,0.930650024,0.991927763,0.946551459,1,1,1,1,,6,16
0.94306601,0.942862731,0.903444464,0.992451329,0.945456133,1,1,1,1,,6,1
0.991374356,0.990744377,0.818497649,0.999993515,0.950152474,1,1,1,1,,6,2
0.992500176,0.986815102,0.899102565,0.995841721,0.968564891,1,1,1,1,,6,3
0.833529582,0.780725497,0.717090295,0.966136314,0.824370422,1,1,1,1,,6,4
0.536257892,0.491163086,0.557506143,0.979208314,0.641033859,1,0,1,1,,6,5
0.626626392,0.598148017,0.497710463,0.819332151,0.635454256,1,1,0,1,,6,6
0.356050535,0.399048938,0.633164609,0.279131293,0.416848844,0,0,1,0,,6,7
0.675957751,0.705243846,0.748318396,0.86071211,0.747558026,1,1,1,1,,6,8
0.713182611,0.72012472,0.61528697,0.973836076,0.755607594,1,1,1,1,,6,9
0.473181107,0.489748045,0.598875265,0.664727278,0.556632924,0,0,1,1,,6,10
0.759418257,0.779466376,0.780941581,0.994234185,0.8285151,1,1,1,1,,6,11
0.204462791,0.235743816,0.551516546,0.364319793,0.339010736,0,0,1,0,,6,11
0.392828624,0.409952292,0.596100326,0.965195452,0.591019173,0,0,1,1,,6,12
0.684566063,0.665195277,0.843803571,0.989191062,0.795688993,1,1,1,1,,6,13
0.671425419,0.717906725,0.726577785,0.988945708,0.776213909,1,1,1,1,,6,14
0.879947102,0.888888724,0.778291956,0.987773495,0.883725319,1,1,1,1,,6,15
0.469746268,0.536820425,0.752996312,0.754255759,0.628454691,0,1,1,1,,6,16
0.94617789,0.944797378,0.935140263,0.984896266,0.952752949,1,1,1,1,,6,1
0.948066057,0.935060979,0.932547667,0.996295225,0.952992482,1,1,1,1,,6,2
0.918915292,0.857410444,0.648557717,0.992864266,0.85443693,1,1,1,1,,6,3
0.925811993,0.911008264,0.84624971,0.974941165,0.914502783,1,1,1,1,,6,4
0.891981525,0.856125162,0.775639188,0.975231546,0.874744355,1,1,1,1,,6,5
0.657915743,0.642683658,0.629641016,0.946703455,0.719235968,1,1,1,1,,6,6
0.319068759,0.345034605,0.366744647,0.21529332,0.311535333,0,0,0,0,,6,7
0.453013469,0.456018639,0.460550149,0.472842823,0.46060627,0,0,0,0,,6,8
0.483004161,0.559350316,0.65245033,0.696502532,0.597826835,0,1,1,1,,6,9
0.68097771,0.662425028,0.802401769,0.86288088,0.752171347,1,1,1,1,,6,10
0.517053055,0.560155197,0.667650282,0.968141836,0.678250092,1,1,1,1,,6,11
0.466775223,0.520737144,0.525738305,0.773618104,0.571717194,0,1,1,1,,6,12
0.459146974,0.531961512,0.701748517,0.977470087,0.667581772,0,1,1,1,,6,13
0.698236668,0.735679338,0.796821646,0.982297297,0.803258737,1,1,1,1,,6,14
0.714567713,0.759465261,0.805799784,0.883022882,0.79071391,1,1,1,1,,6,15
0.91533343,0.919960331,0.903319488,0.992770481,0.932845933,1,1,1,1,,6,16
0.911847181,0.897162085,0.840322797,0.974597421,0.905982371,1,1,1,1,,6,1
0.973706863,0.97167206,0.680350864,0.99408882,0.904954652,1,1,1,1,,6,2
0.867087971,0.850464385,0.744644501,0.983316828,0.861378421,1,1,1,1,,6,3
0.988413933,0.98763667,0.955938561,0.999985918,0.98299377,1,1,1,1,,6,4
0.811642012,0.789730291,0.838927076,0.867725267,0.827006161,1,1,1,1,,6,5
0.931194199,0.887143505,0.787065762,0.989303856,0.89867683,1,1,1,1,,6,6
0.509965409,0.558905978,0.700305889,0.328693764,0.52446776,1,1,1,0,,6,7
0.575951817,0.670534596,0.816082874,0.720235552,0.69570121,1,1,1,1,,6,8
0.436360951,0.489996255,0.555475782,0.525524288,0.501839319,0,0,1,1,,6,9
0.791718787,0.823748652,0.87493532,0.983196041,0.8683997,1,1,1,1,,6,10
0.758539191,0.77425461,0.85211229,0.988603015,0.843377277,1,1,1,1,,6,11
0.545105399,0.514435698,0.688724462,0.979978515,0.682061018,1,1,1,1,,6,12
0.596489797,0.667566913,0.812584235,0.982070977,0.76467798,1,1,1,1,,6,13
0.61269924,0.662482201,0.799993004,0.982471029,0.764411368,1,1,1,1,,6,14
0.86022707,0.89948038,0.895331053,0.99280644,0.911961236,1,1,1,1,,6,15
0.946673395,0.963335992,0.869611218,0.991845262,0.942866467,1,1,1,1,,6,16
0.907843033,0.921583466,0.746639289,0.939914084,0.878994968,1,1,1,1,,6,16
0.952751188,0.962845812,0.915838569,0.95031045,0.945436505,1,1,1,1,,7,1
0.951316545,0.955562546,0.878560407,0.915507266,0.925236691,1,1,1,1,,7,2
0.601788322,0.598865549,0.623048715,0.403416535,0.55677978,1,1,1,0,,7,3
0.950383958,0.946854217,0.886870609,0.876412693,0.915130369,1,1,1,1,,7,4
0.895144738,0.872413922,0.717355989,0.920194982,0.851277408,1,1,1,1,,7,5
0.472679921,0.535872005,0.461828765,0.083614067,0.38849869,0,1,0,0,,7,6
0.437991126,0.40202359,0.400914415,0.718160039,0.489772293,0,0,0,1,,7,8
0.919677958,0.922447699,0.93638054,0.986292956,0.941199788,1,1,1,1,,7,9
0.838538243,0.800202293,0.818181023,0.980052095,0.859243414,1,1,1,1,,7,10
0.553713994,0.592276855,0.671265557,0.942592126,0.689962133,1,1,1,1,,7,11
0.399024023,0.386765628,0.392378449,0.453328355,0.407874114,0,0,0,0,,7,11
0.465255866,0.435920916,0.534171226,0.908771834,0.58602996,0,0,1,1,,7,12
0.744933036,0.731085534,0.815803945,0.975838639,0.816915288,1,1,1,1,,7,13
0.694165953,0.716605535,0.792793123,0.972073812,0.793909606,1,1,1,1,,7,14
0.942485006,0.939989462,0.986865733,0.996038368,0.966344642,1,1,1,1,,7,15
0.924240086,0.924123541,0.950699804,0.991058851,0.947530571,1,1,1,1,,7,16
0.934302966,0.92724639,0.956410247,0.990922996,0.95222065,1,1,1,1,,7,16
0.936899923,0.950130942,0.913771848,0.943801116,0.936150957,1,1,1,1,,7,1
0.990386847,0.991973599,0.855906096,0.99111698,0.957345881,1,1,1,1,,7,2
0.99164047,0.988560138,0.8716557,0.964355196,0.954052876,1,1,1,1,,7,3
0.817792472,0.804338519,0.779206519,0.67737153,0.76967726,1,1,1,1,,7,4
0.508973369,0.527069415,0.562330146,0.873680932,0.618013465,1,1,1,1,,7,5
0.600699774,0.632158821,0.568027351,0.424539489,0.556356359,1,1,1,0,,7,6
0.618493387,0.634869447,0.609426248,0.38898169,0.562942693,1,1,1,0,,7,7
0.6994428,0.674511202,0.777428632,0.795187722,0.736642589,1,1,1,1,,7,8
0.735027337,0.690262196,0.651228086,0.938007622,0.75363131,1,1,1,1,,7,9
0.500502659,0.45394379,0.484453715,0.463211418,0.475527896,1,0,0,0,,7,10
0.778833596,0.753770591,0.77003715,0.979584212,0.820556387,1,1,1,1,,7,11
0.222831319,0.210836207,0.333001379,0.194907368,0.240394068,0,0,0,0,,7,11
0.419202424,0.375686512,0.400580708,0.876772909,0.518060638,0,0,0,1,,7,12
0.707697009,0.632463118,0.819749178,0.967754091,0.781915849,1,1,1,1,,7,13
0.695090779,0.687910106,0.755774006,0.979897786,0.779668169,1,1,1,1,,7,14
0.891031273,0.873879523,0.894720003,0.984963902,0.911148675,1,1,1,1,,7,15
0.497056615,0.500953458,0.756080473,0.657349651,0.602860049,0,1,1,1,,7,16
0.940327503,0.951832062,0.736890836,0.844297082,0.868336871,1,1,1,1,,7,1
0.942408418,0.943261899,0.866831006,0.957117788,0.927404778,1,1,1,1,,7,2
0.910382179,0.874097204,0.802727107,0.938446928,0.881413354,1,1,1,1,,7,3
0.917939855,0.921993314,0.878534643,0.743135003,0.865400704,1,1,1,1,,7,4
0.880981102,0.872940045,0.819910257,0.757524537,0.832838985,1,1,1,1,,7,5
0.63288894,0.674973365,0.638244189,0.717898396,0.666001222,1,1,1,1,,7,6
0.656709661,0.686686304,0.687997951,0.714236513,0.686407607,1,1,1,1,,7,7
0.480232045,0.420647412,0.542524551,0.506059501,0.487365877,0,0,1,1,,7,8
0.510343451,0.523679971,0.461012563,0.653240779,0.537069191,1,1,0,1,,7,9
0.704258114,0.629572854,0.77810419,0.775903425,0.721959646,1,1,1,1,,7,10
0.544290595,0.524494618,0.624610427,0.894996876,0.647098129,1,1,1,1,,7,11
0.494073784,0.484819971,0.68882668,0.566412377,0.558533203,0,0,1,1,,7,12
0.486406364,0.49607149,0.649618075,0.943559532,0.643913865,0,0,1,1,,7,13
0.720774038,0.706800748,0.835659131,0.969428052,0.808165492,1,1,1,1,,7,14
0.736345946,0.732239571,0.896709765,0.824347721,0.797410751,1,1,1,1,,7,15
0.923434751,0.908717337,0.930473997,0.992833894,0.938864995,1,1,1,1,,7,16
0.902649043,0.909686855,0.723360266,0.816736177,0.838108085,1,1,1,1,,7,1
0.970756351,0.975371275,0.782222056,0.96307402,0.922855925,1,1,1,1,,7,2
0.85396747,0.867838722,0.694024184,0.822997755,0.809707033,1,1,1,1,,7,3
0.987091912,0.989274153,0.911704444,0.968507815,0.964144581,1,1,1,1,,7,4
0.79434629,0.812606366,0.659247138,0.358098246,0.65607451,1,1,1,0,,7,5
0.923846192,0.900753472,0.801242537,0.929720227,0.888890607,1,1,1,1,,7,6
0.462755073,0.476769677,0.394911363,0.378508976,0.428236272,0,0,0,0,,7,7
0.602421791,0.638040394,0.600282357,0.861241203,0.675496436,1,1,1,1,,7,8
0.463426681,0.454190007,0.50428919,0.42711099,0.462254217,0,0,1,0,,7,9
0.809182402,0.80190118,0.870796816,0.957831205,0.859927901,1,1,1,1,,7,10
0.778004734,0.748147779,0.798085562,0.957711593,0.820487417,1,1,1,1,,7,11
0.572070234,0.478519199,0.638294959,0.919023028,0.651976855,1,0,1,1,,7,12
0.622517992,0.634939369,0.830330563,0.953962859,0.760437696,1,1,1,1,,7,13
0.638315847,0.62963248,0.790059113,0.961071409,0.754769712,1,1,1,1,,7,14
0.872868894,0.88571798,0.981007858,0.990242623,0.932459339,1,1,1,1,,7,15
0.951933424,0.9579071,0.981996747,0.992001286,0.970959639,1,1,1,1,,7,16
0.916595765,0.9105463,0.91231743,0.926461316,0.916480203,1,1,1,1,,7,16
0.940173026,0.945719258,0.916118274,0.922107692,0.931029563,1,1,1,1,,8,1
0.938381165,0.935304289,0.93214572,0.925900764,0.932932984,1,1,1,1,,8,2
0.540809777,0.500924978,0.479419666,0.5,0.505288605,1,1,0,0,,8,3
0.937217139,0.922946113,0.913274674,0.949060671,0.930624649,1,1,1,1,,8,4
0.869334289,0.821337007,0.664781427,0.962527136,0.829494965,1,1,1,1,,8,5
0.411272297,0.437010055,0.319675676,0.196450176,0.341102051,0,0,0,0,,8,6
0.437991126,0.40202359,0.484023822,0.78175472,0.526448314,0,0,0,1,,8,7
0.936272983,0.946501486,0.851615308,0.908033245,0.910605755,1,1,1,1,,8,9
0.869518807,0.856263908,0.864682366,0.924686239,0.87878783,1,1,1,1,,8,10
0.614201366,0.683613114,0.719566527,0.864919375,0.720575095,1,1,1,1,,8,11
0.46003187,0.484033489,0.558712639,0.368420435,0.467799608,0,0,1,0,,8,11
0.527501744,0.534770517,0.696302634,0.855192847,0.653441936,1,1,1,1,,8,12
0.789362532,0.801735641,0.848573678,0.973052352,0.853181051,1,1,1,1,,8,13
0.744404304,0.78996696,0.878423561,0.967167444,0.844990567,1,1,1,1,,8,14
0.954600564,0.958845198,0.977646167,0.996695235,0.971946791,1,1,1,1,,8,15
0.939954087,0.947687023,0.927788643,0.994817863,0.952561904,1,1,1,1,,8,16
0.948047067,0.949892653,0.95163375,0.9928997,0.960618292,1,1,1,1,,8,16
0.920454289,0.927584164,0.922912308,0.927198919,0.92453742,1,1,1,1,,8,1
0.987698355,0.988107925,0.845715478,0.992055346,0.953394276,1,1,1,1,,8,2
0.989298788,0.983078518,0.930563468,0.981278151,0.971054731,1,1,1,1,,8,3
0.777670659,0.734308555,0.69659989,0.81604238,0.756155371,1,1,1,1,,8,4
0.446846189,0.428332711,0.488332319,0.960622375,0.581033399,0,0,0,1,,8,5
0.539682043,0.536049554,0.57977787,0.757226371,0.603183959,1,1,1,1,,8,6
0.558194894,0.538951881,0.450260977,0.696671103,0.561019714,1,1,0,1,,8,7
0.250872393,0.24495538,0.410391233,0.705662962,0.402970492,0,0,0,1,,8,8
0.78067427,0.768237522,0.788131749,0.708710094,0.761438409,1,1,1,1,,8,9
0.56250374,0.55287457,0.501032277,0.26651057,0.470730289,1,1,1,0,,8,10
0.818794445,0.819928766,0.876612269,0.950535905,0.866467846,1,1,1,1,,8,11
0.26895649,0.284377178,0.379601712,0.149266275,0.270550414,0,0,0,0,,8,11
0.48082706,0.472314088,0.593690638,0.796795506,0.585906823,0,0,1,1,,8,12
0.756492364,0.719067088,0.859064062,0.955777111,0.822600156,1,1,1,1,,8,13
0.745232968,0.766277066,0.85331282,0.983323271,0.837036531,1,1,1,1,,8,14
0.912984893,0.911552936,0.88398963,0.989537012,0.924516118,1,1,1,1,,8,15
0.559108642,0.598892915,0.868128468,0.693535933,0.67991649,1,1,1,1,,8,16
0.924703396,0.92999773,0.799465746,0.757455971,0.852905711,1,1,1,1,,8,1
0.927287028,0.91787792,0.88934109,0.949150775,0.920914203,1,1,1,1,,8,2
0.887852564,0.823557875,0.674553103,0.962557379,0.83713023,1,1,1,1,,8,3
0.897095452,0.888221597,0.887646591,0.868121077,0.885271179,1,1,1,1,,8,4
0.85225965,0.822030787,0.800768033,0.88622794,0.840321603,1,1,1,1,,8,5
0.573295988,0.582665586,0.616259686,0.892292999,0.666128565,1,1,1,1,,8,6
0.598530629,0.595712551,0.705861251,0.952202783,0.713076803,1,1,1,1,,8,7
0.457550947,0.480778411,0.599542218,0.824579628,0.590612801,0,0,1,1,,8,8
0.572167177,0.620537752,0.559813297,0.403530383,0.539012152,1,1,1,0,,8,9
0.753427523,0.716552648,0.802835883,0.673002113,0.736454542,1,1,1,1,,8,10
0.605144391,0.621306536,0.760112869,0.769939412,0.689125802,1,1,1,1,,8,11
0.556165216,0.583291896,0.67482764,0.507101215,0.580346492,1,1,1,1,,8,12
0.548579032,0.59419292,0.703522782,0.935773307,0.695517011,1,1,1,1,,8,13
0.768101716,0.781927921,0.917414694,0.971287423,0.859682938,1,1,1,1,,8,14
0.781833145,0.802668322,0.892441105,0.85076344,0.831926503,1,1,1,1,,8,15
0.939304824,0.936737701,0.945719951,0.996225824,0.954497075,1,1,1,1,,8,16
0.878434942,0.871330793,0.837294501,0.78497592,0.843009039,1,1,1,1,,8,1
0.962784136,0.963801379,0.819485552,0.972252115,0.929580795,1,1,1,1,,8,2
0.820058622,0.815317937,0.760405289,0.869350056,0.816282976,1,1,1,1,,8,3
0.983497286,0.984129172,0.908340082,0.981654834,0.964405344,1,1,1,1,,8,4
0.750635926,0.744595942,0.704036849,0.624547416,0.705954033,1,1,1,1,,8,5
0.904345742,0.859190667,0.76725622,0.974033216,0.876206461,1,1,1,1,,8,6
0.40165472,0.379886789,0.34562893,0.704000924,0.457792841,0,0,0,1,,8,7
0.339643081,0.276096128,0.260982941,0.291344297,0.292016612,0,0,0,0,,8,8
0.525668405,0.553120092,0.619786616,0.185567957,0.471035768,1,1,1,0,,8,9
0.844752801,0.857570949,0.867799418,0.873641351,0.86094113,1,1,1,1,,8,10
0.818080363,0.815446823,0.838380512,0.899135606,0.842760826,1,1,1,1,,8,11
0.631724405,0.57714505,0.728765249,0.844450128,0.695521208,1,1,1,1,,8,12
0.679084695,0.721217047,0.818005633,0.945094433,0.790850452,1,1,1,1,,8,13
0.693680092,0.716604576,0.812285409,0.954496336,0.794266603,1,1,1,1,,8,14
0.89806302,0.92017814,0.958523737,0.991279885,0.942011195,1,1,1,1,,8,15
0.962138623,0.97130485,0.957662651,0.994537134,0.971410815,1,1,1,1,,8,16
0.933781739,0.938043519,0.804126671,0.942147384,0.904524828,1,1,1,1,,8,16
0.995687458,0.996766318,0.842451832,0.961013536,0.948979786,1,1,1,1,,9,1
0.995550425,0.99610553,0.825758113,0.950120703,0.941883693,1,1,1,1,,9,2
0.945365265,0.946688527,0.687494063,0.475022737,0.763642648,1,1,1,0,,9,3
0.995461145,0.995303286,0.839046653,0.916285483,0.936524142,1,1,1,1,,9,4
0.989873125,0.98785419,0.774438476,0.888953009,0.9102797,1,1,1,1,,9,5
0.911217352,0.932125882,0.694616414,0.068461574,0.651605305,1,1,1,0,,9,6
0.919677958,0.922447699,0.742246353,0.597456792,0.795457201,1,1,1,1,,9,7
0.936272983,0.946501486,0.697014082,0.465843362,0.761407978,1,1,1,0,,9,8
0.312042511,0.251897274,0.304752278,0.256511303,0.281300841,0,0,0,0,,9,10
0.097766515,0.108835418,0.177480043,0.05123136,0.108828334,0,0,0,0,,9,11
0.054810025,0.05035423,0.096781375,0.010779422,0.053181263,0,0,0,0,,9,11
0.070621571,0.06100744,0.141316656,0.02265017,0.073898959,0,0,0,0,,9,12
0.203232661,0.186041288,0.336629319,0.088535721,0.203609747,0,0,0,0,,9,13
0.165437928,0.175318579,0.204661455,0.057808337,0.150806575,0,0,0,0,,9,14
0.588676029,0.568386311,0.780334589,0.441253011,0.594662485,1,1,1,0,,9,15
0.515850454,0.505915018,0.660097858,0.410059216,0.522980636,1,1,1,0,,9,16
0.553980667,0.517258809,0.790858937,0.304186367,0.541571195,1,1,1,0,,9,16
0.994152253,0.995606724,0.832596117,0.967736868,0.947522991,1,1,1,1,,9,1
0.999152983,0.999320204,0.863120856,0.9940443,0.963909586,1,1,1,1,,9,2
0.99926429,0.99902804,0.84600868,0.980641905,0.956235729,1,1,1,1,,9,3
0.980912354,0.979958642,0.777789185,0.690989069,0.857412313,1,1,1,1,,9,4
0.922290076,0.929854845,0.826029219,0.891372887,0.892386757,1,1,1,1,,9,5
0.945130282,0.953361488,0.718166867,0.549619685,0.791569581,1,1,1,1,,9,6
0.948881517,0.95387786,0.679671766,0.515879857,0.77457775,1,1,1,1,,9,7
0.831084594,0.851626825,0.834154671,0.85951139,0.84409437,1,1,1,1,,9,8
0.804977354,0.842205799,0.790443368,0.786397612,0.806006033,1,1,1,1,,9,9
0.080470693,0.065324842,0.152771442,0.023775373,0.080585588,0,0,0,0,,9,10
0.235214514,0.204687009,0.162862271,0.136801828,0.184891406,0,0,0,0,,9,11
0.024429719,0.02196768,0.09435295,0.004387703,0.036284513,0,0,0,0,,9,11
0.059299281,0.048155071,0.10365716,0.013694495,0.056201502,0,0,0,0,,9,12
0.174544686,0.126387991,0.313410323,0.047996449,0.165584862,0,0,0,0,,9,13
0.166040773,0.15634069,0.141700753,0.113805865,0.14447202,0,0,0,0,,9,14
0.416620813,0.368100767,0.572328878,0.191859169,0.387227407,0,0,1,0,,9,15
0.079456602,0.077825575,0.184011019,0.005744863,0.086759515,0,0,0,0,,9,16
0.994488197,0.995763503,0.735051365,0.865456103,0.897689792,1,1,1,1,,9,1
0.99469107,0.994968416,0.833510294,0.959873239,0.945760755,1,1,1,1,,9,2
0.991475837,0.988035321,0.801106418,0.959748974,0.935091637,1,1,1,1,,9,3
0.992252896,0.99293717,0.831697826,0.781343179,0.899557768,1,1,1,1,,9,4
0.988338511,0.987910872,0.861117853,0.73060573,0.891993241,1,1,1,1,,9,5
0.951782294,0.961091026,0.747609745,0.70855439,0.842259364,1,1,1,1,,9,6
0.956338488,0.963057511,0.91483362,0.93963163,0.943465312,1,1,1,1,,9,7
0.925331418,0.942469829,0.738496593,0.853536677,0.864958629,1,1,1,1,,9,8
0.916567652,0.915389193,0.716451282,0.843571066,0.847994798,1,1,1,1,,9,9
0.172170546,0.125023717,0.135124476,0.139866727,0.143046367,0,0,0,0,,9,10
0.094460295,0.084864121,0.176642794,0.029737176,0.096426097,0,0,0,0,,9,11
0.078588203,0.073317145,0.278925547,0.006261278,0.109273043,0,0,0,0,,9,12
0.076394986,0.076435564,0.088989178,0.036442504,0.069565558,0,0,0,0,,9,13
0.18397049,0.168515946,0.355482142,0.068651426,0.194155001,0,0,0,0,,9,14
0.196089416,0.186933034,0.129362044,0.013186574,0.131392767,0,0,0,0,,9,15
0.512991412,0.455615906,0.483036309,0.456661666,0.477076323,1,0,0,0,,9,16
0.990668561,0.991722444,0.848537428,0.908081248,0.93475242,1,1,1,1,,9,1
0.997375907,0.99788162,0.849530356,0.983856171,0.957161013,1,1,1,1,,9,2
0.985284705,0.987358661,0.789141949,0.845450719,0.901809008,1,1,1,1,,9,3
0.998859205,0.999089307,0.825501008,0.958011751,0.945365317,1,1,1,1,,9,4
0.977888661,0.98098098,0.747249839,0.383519283,0.772409691,1,1,1,0,,9,5
0.992852149,0.990821793,0.823282245,0.905978428,0.928233654,1,1,1,1,,9,6
0.907938792,0.9155287,0.700483901,0.527662229,0.762903406,1,1,1,1,,9,7
0.88313032,0.870930273,0.605036006,0.275179699,0.658569074,1,1,1,0,,9,8
0.929859591,0.934614487,0.739211879,0.945085608,0.887192891,1,1,1,1,,9,9
0.270266061,0.253911446,0.238632607,0.19725341,0.240015881,0,0,0,0,,9,10
0.234351164,0.199835935,0.24572227,0.070295281,0.187551162,0,0,0,0,,9,11
0.104548517,0.071620833,0.18300979,0.017258095,0.094109309,0,0,0,0,,9,12
0.125897467,0.127570571,0.254008435,0.044025902,0.137875594,0,0,0,0,,9,13
0.133551258,0.125051689,0.169616662,0.038616622,0.116709058,0,0,0,0,,9,14
0.374862341,0.394520697,0.691696405,0.212858312,0.418484439,0,0,1,0,,9,15
0.633654866,0.656738552,0.707360802,0.398062947,0.598954292,1,1,1,0,,9,16
0.489748431,0.461139895,0.452073229,0.050207673,0.363292307,0,0,0,0,,9,16
0.990541315,0.990457165,0.865477971,0.953721788,0.950049559,1,1,1,1,,10,1
0.990242363,0.988521977,0.832013062,0.949946435,0.940180959,1,1,1,1,,10,2
0.886985641,0.856718679,0.676935545,0.473623414,0.72356582,1,1,1,0,,10,3
0.990047644,0.98617923,0.855939201,0.93170875,0.940968706,1,1,1,1,,10,4
0.97794246,0.964771365,0.723073441,0.877431061,0.885804582,1,1,1,1,,10,5
0.823174176,0.822195584,0.667416468,0.051575691,0.59109048,1,1,1,0,,10,6
